16,,69,64,61,70,72,56,69,70,50,68,65,66,68,54,65,73,70,64,61,70,48,68,72,67,65
17,,67,59,58,65,69,50,61,70,46,64,61,63,63,51,59,68,65,57,59,64,46,63,66,64,61
18,,63,52,54,62,65,50,53,64,45,61,57,59,55,50,50,64,62,54,55,63,45,59,61,58,52
19,,50,54,52,57,61,47,51,59,45,59,55,57,46,50,53,60,57,52,52,57,47,59,57,51,53
20,,46,52,50,54,54,45,50,56,43,54,52,55,45,50,54,57,54,50,48,54,45,54,55,49,48
21,,53,45,45,54,49,46,49,54,41,54,51,55,50,50,53,52,48,49,48,51,45,52,54,45,45
22,,54,41,49,50,48,46,48,52,41,48,49,50,50,50,52,51,46,48,45,50,44,46,53,44,45
23,,46,37,43,50,54,46,46,50,41,45,48,48,50,49,48,49,50,48,45,48,44,45,52,48,47
00,,48,36,42,48,49,45,43,49,37,41,46,50,45,49,47,46,48,48,46,46,43,41,50,47,41
01,,45,36,40,48,48,43,41,46,41,41,45,45,41,49,48,49,48,46,43,45,42,41,48,45,36
02,,44,37,36,47,47,43,40,44,39,39,43,46,39,48,46,44,47,45,36,43,41,37,46,47,37
03,,43,36,35,45,46,41,42,43,36,41,42,41,38,47,41,42,45,45,36,45,41,36,45,43,38
04,,42,34,34,43,44,41,41,42,37,40,40,41,37,46,39,41,43,45,37,45,40,37,43,40,38
05,,41,32,34,44,46,40,39,41,34,39,40,38,32,45,37,41,44,45,37,41,40,39,39,38,35
06,,41,32,33,42,45,40,39,39,32,39,34,36,30,44,36,41,42,43,36,39,39,40,40,36,35
07,,40,34,35,46,47,42,44,39,34,45,40,39,34,46,43,44,46,46,37,45,41,41,41,39,39
08,,50,43,40,50,52,47,46,39,41,48,47,46,47,48,47,49,50,49,46,48,42,45,46,47,45
09,,54,46,48,53,57,49,50,51,45,50,50,52,52,49,49,53,53,52,50,52,43,48,52,51,48
10,,57,52,54,55,61,50,52,57,46,55,53,55,57,49,53,58,55,54,54,55,45,54,57,53,52
11,,61,54,55,57,59,52,56,63,52,55,55,55,61,50,55,62,57,55,55,59,48,55,59,58,54
12,,63,55,55,60,58,53,59,67,54,59,58,59,63,50,58,61,60,57,57,60,49,59,61,60,56
13,,64,57,56,61,60,54,60,70,54,61,59,61,64,50,60,61,61,57,57,62,51,61,62,62,58
14,,72,59,57,62,59,56,60,60,52,63,59,63,66,51,61,59,62,57,59,63,54,61,63,63,59
15,,64,59,56,62,57,52,58,59,52,63,60,61,65,51,60,58,62,57,57,61,51,61,63,61,59
16,,64,57,55,62,56,50,55,58,50,61,58,61,63,49,59,56,62,55,57,57,50,61,63,61,58
17,,59,55,54,60,53,47,53,55,46,59,56,59,59,48,54,53,60,52,55,54,47,59,59,58,53
18,,54,52,52,57,52,46,52,53,46,54,55,55,55,46,50,52,57,50,55,52,46,59,55,55,50
19,,61,52,50,55,59,46,50,55,45,54,55,52,56,45,51,52,55,48,54,50,47,54,52,53,47
20,,58,48,50,55,58,46,48,59,41,50,54,52,53,42,50,51,55,46,50,48,46,54,50,55,48
21,,56,46,50,57,56,47,46,56,41,50,53,52,51,41,53,49,52,46,50,50,47,54,55,53,50
22,,54,46,49,54,54,47,45,54,41,50,53,52,50,42,51,51,52,45,50,48,47,50,55,54,50
23,,53,48,49,53,53,47,47,53,41,50,52,52,48,45,52,52,53,46,50,48,47,50,55,52,49
00,,51,52,47,53,52,47,48,50,41,50,51,50,46,49,53,53,53,46,48,48,48,50,55,53,49
01,,49,48,48,52,49,49,49,48,43,50,50,50,44,50,49,54,52,46,46,52,48,50,55,52,48
02,,48,46,48,52,48,48,49,46,43,50,50,50,43,51,48,56,52,50,46,52,48,50,52,51,49
03,,47,45,47,50,47,47,48,44,41,50,49,50,41,51,47,57,50,52,46,52,49,50,50,51,47
04,,46,45,48,51,46,48,48,43,41,49,50,50,40,51,48,57,51,50,50,52,47,50,52,50,47
05,,45,52,48,50,46,49,50,42,37,48,50,50,39,50,50,55,50,51,48,52,43,48,51,50,47
06,,44,48,47,50,44,47,50,40,37,50,49,50,38,50,51,54,50,52,48,52,41,48,50,51,47
07,,44,45,47,51,43,43,49,40,37,50,49,50,38,50,51,54,51,52,46,52,39,48,50,52,48
08,,44,45,47,53,43,41,49,40,37,50,49,52,38,48,51,54,53,50,46,52,39,48,52,52,48
09,,52,43,48,54,54,41,49,49,37,50,49,52,46,45,51,55,54,48,46,52,39,46,54,53,48
10,,56,43,49,54,59,41,47,54,37,50,49,52,51,45,51,55,54,48,46,52,39,46,54,51,47
11,,60,45,50,53,63,41,46,58,41,50,50,50,54,44,51,57,53,46,48,50,41,45,54,50,45
12,,62,45,52,53,66,41,45,62,41,48,50,52,57,43,51,57,53,45,50,50,39,45,54,50,46
13,,64,45,53,55,69,42,44,64,41,48,51,54,59,43,53,55,55,45,52,48,41,45,54,51,48
14,,65,45,56,59,70,44,43,66,45,50,54,55,61,42,52,54,59,45,52,46,42,45,54,51,50
15,,65,45,54,57,70,43,44,67,41,48,54,54,62,42,53,53,57,43,54,46,41,45,54,52,49
16,,65,45,53,58,70,43,44,67,43,48,53,54,62,41,53,50,58,43,54,45,40,45,54,52,48
17,,62,41,50,54,66,41,43,67,41,46,52,52,62,40,49,48,54,43,50,45,39,45,51,50,45
18,,59,37,47,51,61,37,42,60,37,43,50,50,56,40,47,47,51,43,48,44,38,43,48,47,42
19,,54,36,45,49,56,36,42,55,37,43,46,50,43,40,42,47,49,42,46,43,39,43,48,45,41
20,,51,37,44,50,53,34,36,51,37,41,48,50,43,39,44,46,50,42,45,42,37,41,46,45,40
21,,49,36,43,50,51,34,33,48,36,39,47,50,45,39,42,45,48,41,45,41,36,41,46,46,39
22,,48,34,43,47,49,35,35,46,36,39,46,50,41,37,45,41,48,40,43,40,36,41,46,44,39
23,,47,36,42,45,48,37,34,44,34,38,44,50,38,35,42,41,45,38,41,37,36,41,46,42,38
00,,45,32,42,45,46,36,34,42,32,37,42,46,36,36,41,39,45,32,41,37,36,41,45,41,37
01,,43,32,41,44,44,33,36,39,32,37,39,43,34,37,43,39,44,34,39,37,36,41,45,41,38
02,,42,32,40,44,43,34,35,37,32,36,38,43,35,39,42,39,44,34,37,39,37,41,45,42,38
03,,41,32,39,44,42,33,39,35,32,37,38,41,33,41,36,37,44,36,37,37,37,41,45,40,36
04,,40,32,38,41,41,35,40,34,32,39,34,41,32,42,33,38,41,37,36,39,38,41,45,38,39
05,,39,32,37,41,40,35,40,33,32,41,34,37,27,42,32,41,41,39,36,39,38,41,45,34,34
06,,38,32,36,43,38,32,40,31,32,41,31,37,27,43,30,40,43,41,36,39,38,42,45,33,33
07,,38,34,37,43,37,37,41,31,32,43,35,37,34,43,36,42,43,43,37,41,38,43,45,38,38
08,,38,37,38,49,37,37,45,31,34,46,41,45,46,46,44,44,49,45,41,46,41,45,46,44,43
09,,46,45,42,52,46,42,48,44,36,50,45,50,46,49,48,50,52,49,43,48,43,50,50,48,46
10,,50,45,46,53,50,47,52,50,37,52,50,50,41,49,50,54,53,51,46,52,43,52,54,52,50
11,,54,52,52,57,53,49,55,55,41,55,53,52,51,50,52,57,57,54,52,55,44,54,55,53,53
12,,56,52,56,59,55,52,57,60,45,55,55,55,57,51,55,58,59,55,54,57,43,55,57,56,55
13,,58,54,57,62,57,52,59,63,46,59,56,57,49,52,57,60,62,55,55,61,44,59,61,58,56
14,,59,54,59,63,58,53,60,66,46,59,58,57,50,53,59,61,63,61,57,63,45,59,63,60,57
15,,59,54,61,64,58,53,60,67,46,61,59,58,51,52,59,60,64,61,59,61,46,59,63,60,58
16,,59,54,59,63,58,52,59,67,46,59,58,58,51,47,58,58,63,59,59,61,45,59,63,61,58
17,,57,48,56,61,56,43,55,67,45,57,54,59,57,44,54,55,61,54,55,54,43,59,59,56,55
18,,55,41,52,57,54,41,49,62,45,54,53,50,51,41,45,51,57,48,52,50,40,52,55,52,46
19,,48,37,50,56,48,40,44,52,45,48,49,48,43,41,41,49,56,48,50,48,39,46,48,47,41
20,,43,36,48,54,50,40,47,48,45,46,45,45,39,41,40,49,54,46,50,47,39,45,46,44,38
21,,43,34,48,54,46,41,45,47,45,45,48,43,36,41,39,47,43,51,48,46,38,43,45,42,37
22,,43,34,44,50,47,41,46,47,41,45,42,43,35,39,40,46,45,52,45,46,39,43,44,39,39
23,,43,34,46,50,48,42,47,48,41,44,44,43,34,37,40,46,50,46,41,45,38,45,43,40,42
00,,43,32,45,48,54,40,45,48,41,43,42,41,29,44,38,46,48,46,43,46,37,45,50,38,40
01,,43,32,44,48,54,39,45,48,45,45,41,41,36,50,38,51,48,46,41,48,38,45,50,39,38
02,,43,32,45,48,53,37,45,49,45,45,40,43,36,51,39,51,48,46,41,46,37,45,50,39,37
03,,45,34,46,47,52,41,44,49,46,45,44,43,39,52,41,53,47,46,45,46,40,45,50,42,39
04,,45,36,44,49,55,41,49,50,43,46,45,43,41,52,42,55,49,50,45,54,41,43,52,41,41
05,,41,36,44,48,55,43,51,41,41,48,47,43,43,53,44,56,48,52,48,55,42,45,51,44,44
06,,49,37,47,48,54,44,52,51,41,48,46,43,34,53,43,56,48,57,48,55,43,45,41,44,45
07,,52,41,48,51,56,45,54,52,41,52,48,43,46,54,45,57,51,59,48,55,44,46,52,46,46
08,,55,43,51,54,55,47,54,54,43,52,52,50,50,55,48,58,54,59,52,57,45,50,54,48,48
09,,61,45,53,60,58,49,56,56,43,54,54,55,54,57,53,61,60,57,57,57,45,54,57,54,49
10,,61,52,54,64,62,49,58,60,43,57,59,59,63,53,55,65,64,59,59,63,48,54,60,55,51
11,,66,54,57,68,66,51,61,63,53,59,62,61,50,53,59,64,68,63,60,66,49,55,63,60,54
12,,68,55,59,71,66,51,64,66,65,61,65,63,52,53,63,71,71,64,61,70,54,59,66,61,58
13,,63,57,60,73,64,57,67,69,67,64,69,70,55,55,66,75,73,70,63,72,56,61,66,66,60
14,,64,59,61,76,65,54,68,62,69,68,70,70,56,53,68,73,76,70,63,73,50,64,66,69,65
15,,64,61,62,73,65,56,69,63,67,68,67,70,57,53,70,73,73,68,61,72,53,66,65,71,67
16,,64,63,61,72,65,56,67,63,66,70,65,70,57,53,68,72,72,66,59,70,51,64,65,70,68
17,,68,55,59,70,63,50,63,69,64,64,63,70,63,51,67,70,70,59,57,68,50,63,65,68,63
18,,61,52,58,67,61,47,58,66,62,61,60,64,57,50,61,69,67,57,54,63,48,59,64,63,52
19,,63,48,55,64,59,48,56,59,46,59,57,63,53,50,58,65,64,55,52,61,47,59,59,59,56
20,,64,46,52,63,57,45,53,57,45,61,56,61,51,52,56,63,63,55,50,61,46,54,58,55,54
21,,63,45,50,60,56,41,54,56,45,59,54,59,50,49,51,62,55,58,50,59,43,54,57,53,54
22,,61,41,50,62,55,39,55,55,46,57,52,55,50,48,51,61,54,59,52,58,42,54,57,52,52
23,,59,43,50,59,55,42,55,55,46,56,54,57,49,50,52,62,59,57,52,61,42,54,56,52,53
00,,57,43,50,59,54,42,54,54,46,55,54,55,48,51,53,63,59,55,52,57,42,54,54,53,50
01,,55,45,50,59,53,44,54,53,45,55,53,55,47,52,51,62,59,54,50,55,46,54,54,52,49
02,,55,45,49,59,52,47,53,52,43,54,52,55,46,51,51,56,59,54,46,54,47,54,53,52,49
03,,56,45,50,59,52,47,51,52,45,54,51,55,46,51,49,54,59,54,48,54,47,50,53,52,50
04,,54,43,49,58,52,46,51,51,43,53,50,52,45,51,49,54,58,54,50,54,45,50,52,52,50
05,,53,41,49,54,51,47,52,51,45,52,50,52,45,50,49,54,54,52,50,54,43,54,52,51,49
06,,53,43,49,55,50,46,52,50,43,52,49,52,44,51,49,53,55,54,48,54,42,50,51,50,48
07,,51,45,50,53,50,47,53,50,43,54,50,50,44,51,49,53,53,54,48,54,45,54,51,50,50
08,,52,48,50,53,50,50,53,50,45,54,49,50,44,52,49,53,53,52,48,54,49,54,51,51,51
09,,62,52,51,52,59,51,54,58,45,54,50,50,53,52,50,54,52,54,48,54,51,54,59,52,51
10,,67,52,51,53,64,53,55,62,45,54,50,48,57,51,50,52,53,54,50,54,51,54,63,52,51
11,,71,52,52,53,67,52,55,65,46,54,49,46,61,50,48,52,53,54,50,52,52,54,66,50,50
12,,58,52,52,52,69,52,55,68,46,52,48,50,64,50,48,52,52,54,50,52,53,50,68,49,49
13,,57,52,52,51,71,52,53,70,46,50,48,50,66,49,48,52,51,54,50,52,51,50,70,49,47
14,,58,52,52,51,72,52,52,71,46,48,48,50,68,50,48,52,51,52,52,52,52,50,72,49,48
15,,58,52,52,51,72,52,51,72,48,48,48,50,69,49,48,53,51,50,52,52,49,50,72,50,48
16,,57,52,52,50,72,52,50,72,48,48,48,50,69,48,48,53,50,51,52,52,49,50,72,50,48
17,,58,52,52,50,69,51,50,72,46,48,48,50,69,49,48,53,50,52,50,50,49,50,73,50,48
18,,56,52,51,50,66,49,50,68,45,48,48,50,64,48,48,53,50,52,50,52,47,50,69,50,48
19,,63,52,50,50,62,48,50,64,45,48,48,50,60,47,48,52,50,51,50,52,47,50,66,50,48
20,,62,52,50,49,60,47,50,62,43,48,48,50,58,47,48,52,49,52,48,52,47,50,63,50,48
21,,60,48,50,49,58,47,50,60,43,50,48,50,56,47,49,53,49,52,48,51,47,50,61,50,48
22,,58,48,50,49,57,47,50,59,43,50,48,50,54,48,49,53,49,52,48,52,47,49,60,50,48
23,,57,46,50,49,56,47,50,57,43,50,48,50,53,48,50,53,49,52,48,52,46,49,59,50,47
00,,54,45,50,49,53,47,49,53,41,50,48,50,49,49,49,54,49,50,48,52,47,48,54,49,46
01,,52,45,49,49,52,47,49,52,41,50,48,50,48,49,48,56,49,50,48,52,45,47,53,49,46
02,,52,45,49,49,52,47,49,51,41,50,47,50,47,50,48,57,49,50,46,52,44,47,52,49,46
03,,50,45,49,49,51,46,48,51,41,50,47,50,46,51,47,57,49,50,46,52,44,46,51,48,45
04,,50,45,48,49,51,46,48,50,41,48,47,50,45,52,47,53,49,50,46,50,44,45,50,48,45
05,,52,45,47,49,50,47,49,50,41,46,47,50,44,53,47,53,49,50,46,50,44,45,49,47,44
06,,52,45,47,49,49,47,49,49,41,46,46,50,43,61,47,52,49,50,45,48,46,46,49,47,45
07,,52,45,48,50,49,50,50,49,41,48,46,50,43,56,47,53,50,52,45,50,48,48,49,47,46
08,,52,45,48,50,49,52,51,50,41,48,46,46,44,61,46,54,50,54,45,52,48,50,48,48,46
09,,52,45,48,51,51,53,52,50,37,48,46,46,45,64,46,54,51,54,45,52,47,50,50,48,47
10,,52,48,48,51,51,53,52,51,37,50,45,50,46,67,46,54,51,54,45,54,46,54,51,48,46
11,,52,52,49,51,52,51,53,52,37,50,45,48,47,63,46,53,51,55,45,54,46,54,52,49,48
12,,52,52,51,52,52,51,56,52,37,52,45,50,48,64,46,55,52,57,45,54,46,54,53,49,49
13,,52,52,50,52,53,51,56,53,41,52,45,50,48,57,46,58,52,57,45,55,45,54,53,50,49
14,,52,52,52,53,53,51,59,53,41,52,46,50,49,57,47,55,53,57,45,57,45,54,54,50,49
15,,52,52,55,53,53,50,61,53,39,54,45,50,49,55,47,57,53,61,45,57,45,54,54,50,50
16,,52,52,55,52,53,50,61,53,37,54,45,50,49,54,46,61,52,59,43,58,46,55,54,50,50
17,,52,52,55,52,52,51,60,53,37,54,45,50,49,55,46,64,52,59,43,59,46,55,54,50,50
18,,52,48,53,52,51,51,60,52,37,54,45,46,47,56,47,64,52,61,43,61,45,54,53,50,50
19,,52,46,50,51,50,51,60,51,37,54,44,46,46,58,47,63,51,62,43,59,45,54,54,50,50
20,,52,46,49,51,50,51,60,50,41,54,44,46,45,60,46,63,51,61,43,61,46,54,52,49,50
21,,52,45,47,51,49,51,62,49,37,54,44,45,44,60,46,62,51,62,43,61,46,55,52,49,50
22,,52,45,47,50,49,51,62,49,39,52,44,45,43,58,47,62,50,61,43,60,46,55,51,49,48
23,,52,45,43,49,49,52,61,49,37,54,43,45,43,59,49,61,49,61,43,60,46,54,50,49,47
00,,48,45,39,47,48,49,61,48,36,55,43,38,41,58,49,61,47,61,41,59,45,50,50,49,47
01,,54,45,37,45,47,48,60,48,34,55,42,37,40,57,46,61,45,59,41,61,45,48,52,47,47
02,,50,43,36,45,47,47,58,47,32,54,41,36,40,57,44,58,45,59,41,57,45,48,51,46,45
03,,48,43,35,46,47,47,56,47,31,52,40,35,39,56,43,57,46,57,41,55,45,46,50,45,44
04,,46,43,35,45,47,46,55,47,30,51,41,35,39,57,42,54,45,57,39,54,44,46,50,43,44
05,,45,43,35,44,47,46,54,46,28,50,41,34,39,55,41,53,44,55,39,54,44,46,47,43,42
06,,45,41,35,42,46,45,52,46,28,46,40,33,38,54,41,52,42,54,39,52,43,45,45,42,43
07,,45,41,35,42,46,45,51,46,28,45,41,33,38,53,40,50,42,52,39,52,42,45,45,42,42
08,,48,39,35,43,46,45,47,49,28,45,42,33,40,52,39,48,43,54,39,48,40,43,45,42,42
09,,48,39,38,45,54,43,47,53,28,45,43,40,41,51,43,49,45,46,39,48,39,45,46,45,43
10,,48,41,39,47,58,43,46,56,32,45,43,43,43,48,46,48,47,48,43,48,37,45,48,45,42
11,,50,43,41,50,61,42,46,59,32,48,45,46,44,47,46,49,50,46,45,46,39,45,50,48,46
12,,52,45,42,51,63,43,46,61,32,48,48,48,45,46,48,53,51,46,46,48,40,46,50,49,47
13,,55,45,43,53,64,43,47,63,32,52,49,50,46,46,49,51,53,46,45,48,41,48,52,52,48
14,,55,46,44,54,65,45,47,64,32,54,49,52,47,45,51,54,54,46,45,48,42,49,54,53,51
15,,57,46,43,53,65,45,50,65,32,54,49,53,47,45,51,56,53,48,45,54,44,49,55,53,52
16,,55,46,42,52,65,47,51,65,28,54,49,53,47,46,50,55,52,50,41,54,44,49,55,53,51
17,,53,45,37,50,61,44,50,65,27,52,44,53,47,45,47,53,50,50,37,52,44,50,53,51,49
18,,48,45,32,46,57,44,47,60,23,50,39,50,44,45,44,50,46,46,36,45,43,50,48,48,46
19,,46,45,33,41,48,43,45,48,23,48,37,45,39,46,40,46,41,45,34,43,42,46,50,44,44
20,,45,43,32,37,47,44,44,47,21,45,36,42,39,47,38,45,37,43,32,43,40,45,46,41,42
21,,43,39,30,36,46,40,45,46,23,43,33,40,38,47,37,45,36,46,32,45,38,43,43,39,39
22,,39,37,30,34,42,39,43,42,21,39,31,39,36,46,35,47,36,44,32,43,37,41,41,38,38
23,,43,36,29,34,46,35,40,46,19,37,31,37,36,44,36,43,34,43,30,43,36,39,40,36,36
00,,35,36,29,34,41,34,38,42,18,37,30,35,32,42,36,40,34,39,30,39,34,37,39,36,35
01,,33,34,27,33,38,33,36,39,18,36,30,33,32,40,29,38,33,37,28,37,33,37,37,33,32
02,,33,34,26,32,37,33,35,38,17,36,28,31,30,38,29,37,32,36,28,36,32,34,36,31,32
03,,31,32,25,30,36,32,34,36,16,34,27,30,29,37,28,37,30,34,28,36,26,34,35,31,31
04,,31,32,22,30,34,30,32,34,15,32,26,29,28,36,27,36,30,34,27,34,28,32,34,29,29
05,,29,30,23,29,33,28,32,33,14,30,25,28,26,35,27,34,29,33,27,34,28,32,32,29,28
06,,31,30,23,28,32,28,30,32,16,30,25,27,28,34,27,33,28,30,27,32,28,32,30,29,28
07,,32,32,22,29,33,30,32,33,16,32,27,26,32,33,29,35,29,33,28,34,29,32,32,31,30
08,,32,32,24,32,34,31,34,34,16,34,29,26,34,32,31,36,32,34,30,34,29,34,34,32,32
09,,36,32,26,34,35,30,34,35,18,36,31,30,34,34,32,37,34,36,32,37,31,36,34,33,34
10,,37,34,28,37,36,33,35,36,19,36,34,32,36,35,33,38,37,37,34,37,31,36,36,34,34
11,,39,36,30,38,39,34,36,39,19,36,35,34,39,35,36,38,38,36,32,37,32,37,37,36,38
12,,43,36,32,41,42,35,39,42,21,39,37,35,41,37,38,41,41,39,32,39,33,41,41,38,38
13,,42,37,34,41,44,37,39,44,21,41,36,36,43,38,38,44,41,40,34,41,35,41,41,40,40
14,,42,41,34,42,44,39,41,44,23,41,36,37,43,39,40,45,42,40,34,41,38,41,41,41,41
15,,41,41,34,42,43,41,41,43,23,41,38,38,51,40,40,44,42,40,34,43,38,41,41,41,41
16,,41,41,33,41,43,40,41,43,23,41,36,38,39,40,37,43,41,41,34,43,38,41,41,40,41
17,,39,39,31,39,41,40,41,41,23,41,35,38,37,41,35,42,39,39,32,39,38,41,40,38,39
18,,37,39,30,37,40,39,39,40,23,39,34,37,36,41,35,41,37,39,32,39,38,41,39,36,37
19,,44,37,30,36,46,38,39,39,23,37,33,36,34,41,34,40,36,37,34,37,37,37,39,36,36
20,,43,37,30,34,43,39,37,37,23,36,33,36,34,41,34,39,34,37,34,37,38,37,39,36,35
21,,41,37,30,33,41,38,36,36,23,36,34,36,32,40,34,38,36,37,34,36,37,37,37,35,35
22,,40,36,31,33,40,38,35,36,23,36,34,36,32,40,34,37,36,36,34,36,37,37,36,35,35
23,,39,36,31,33,39,38,35,35,23,36,34,36,32,39,35,37,33,36,34,36,36,37,34,35,34
00,,37,36,30,31,37,37,35,34,23,36,34,36,34,38,35,36,31,36,34,36,36,36,34,35,35
01,,35,36,29,32,35,37,35,33,21,36,33,36,36,38,33,36,32,34,34,34,35,36,34,35,34
02,,34,36,28,32,34,36,33,32,21,32,34,36,34,38,31,35,32,32,34,32,35,36,32,34,33
03,,33,36,27,32,33,36,32,32,21,32,33,36,36,38,32,35,32,34,34,32,35,36,34,33,32
04,,32,34,27,32,33,36,32,30,21,34,32,36,36,38,33,35,32,32,32,32,35,36,36,34,32
05,,31,34,27,30,32,36,33,31,21,35,30,36,34,38,31,35,30,32,32,32,35,34,33,33,31
06,,30,32,27,30,30,36,34,30,21,36,28,36,32,37,31,35,30,34,32,34,35,32,30,32,31
07,,30,34,27,34,30,37,36,34,21,37,33,36,39,38,35,38,34,37,34,36,36,37,34,36,35
08,,33,37,27,38,30,38,39,39,21,41,37,37,41,39,39,41,38,39,34,39,37,41,39,39,39
09,,36,41,28,40,37,41,41,43,23,43,38,41,43,40,40,45,40,43,36,43,39,43,41,42,41
10,,39,43,31,43,40,43,43,45,23,46,42,41,45,44,43,46,43,45,36,45,41,45,45,44,43
11,,41,45,34,46,42,43,46,46,27,46,40,43,36,42,47,49,46,46,37,48,42,46,46,47,45
12,,42,45,36,48,43,44,48,40,28,48,42,45,38,45,48,50,48,48,39,50,41,48,48,48,47
13,,43,45,39,50,44,44,48,41,28,52,41,46,39,44,48,52,50,50,39,52,43,46,50,50,49
14,,44,45,39,49,45,46,48,42,28,52,41,43,39,45,47,53,49,48,41,52,42,52,48,51,49
15,,44,46,39,49,45,46,50,42,28,52,43,43,40,43,46,54,49,48,41,52,44,50,48,49,48
16,,44,46,40,50,45,46,49,42,27,50,42,43,46,43,45,52,50,50,39,52,44,50,48,49,48
17,,42,45,38,47,43,45,47,42,27,48,41,43,45,42,43,50,47,48,36,48,44,46,46,46,45
18,,40,37,37,44,40,41,44,45,27,46,38,41,43,40,40,47,44,45,34,45,42,45,45,44,41
19,,37,36,34,40,38,37,42,38,27,45,36,41,40,39,38,45,40,41,34,39,40,41,43,42,36
20,,37,34,33,36,36,35,38,36,27,43,33,37,37,33,38,43,36,39,32,45,38,39,41,40,40
21,,36,34,32,32,35,35,37,35,27,43,32,36,37,34,36,42,36,36,32,40,40,37,41,40,40
22,,35,32,33,32,34,35,35,34,28,41,31,36,36,31,35,40,30,36,32,36,40,36,39,39,39
23,,34,32,34,31,33,33,33,34,28,38,30,32,34,31,37,38,31,34,32,36,41,36,37,37,37
00,,35,34,33,32,33,32,32,33,28,37,30,32,32,30,36,37,32,34,32,36,40,36,37,36,36
01,,36,32,32,31,31,34,32,32,28,36,30,32,28,32,30,36,31,34,32,34,39,36,36,34,35
02,,30,32,31,30,31,37,32,31,28,36,29,28,27,35,30,36,30,34,32,34,38,36,34,31,34
03,,28,30,28,28,30,37,32,31,28,35,26,28,25,40,31,35,28,34,30,34,37,36,34,30,32
04,,28,31,27,26,30,36,31,30,28,34,28,28,25,41,30,34,26,30,27,30,37,32,34,30,31
05,,27,32,26,25,29,36,30,30,28,32,27,27,25,40,30,32,25,30,28,28,36,32,31,28,31
06,,30,33,25,25,28,36,30,29,28,32,26,27,25,40,27,32,25,36,27,30,36,32,28,28,30
07,,34,34,31,32,28,38,37,29,28,37,30,28,28,44,34,36,32,39,32,36,38,36,32,33,35
08,,39,37,36,37,34,41,40,33,32,41,37,36,41,46,40,42,37,43,36,39,40,41,39,39,39
09,,45,41,39,42,40,44,45,38,36,45,42,41,45,47,42,45,42,46,41,45,40,45,43,42,42
10,,46,45,44,46,45,48,50,42,37,46,46,45,48,48,46,49,46,50,45,52,41,46,46,45,45
11,,52,48,46,50,48,51,53,46,41,48,47,46,54,51,48,52,50,52,46,54,43,54,49,49,49
12,,54,52,51,51,51,51,54,48,41,54,49,50,55,50,50,53,51,54,50,54,43,55,51,50,50
13,,57,52,55,53,53,53,56,51,41,54,53,52,48,49,53,55,53,55,52,55,45,56,54,54,52
14,,57,54,56,55,54,52,59,52,41,54,53,55,49,49,54,55,55,55,52,55,45,57,54,55,54
15,,52,54,57,58,54,51,58,53,41,54,54,55,50,48,55,53,58,54,54,55,48,59,54,57,54
16,,52,54,56,57,54,49,56,53,41,55,53,55,50,46,54,52,57,50,54,52,45,59,54,56,54
17,,55,52,55,55,51,46,51,53,41,54,51,55,55,45,53,49,55,48,52,48,44,54,54,54,50
18,,48,46,51,50,48,43,46,49,41,50,48,50,50,41,48,46,50,48,50,45,43,54,52,50,47
19,,44,39,48,48,44,44,44,45,41,43,47,50,44,39,42,43,48,43,48,43,42,45,50,48,40
20,,42,37,51,44,41,44,42,43,41,41,43,50,43,42,38,42,44,43,46,43,41,45,48,48,39
21,,40,36,47,44,40,44,41,41,41,41,44,50,41,40,39,41,39,48,45,42,40,45,43,47,35
22,,39,41,46,46,38,44,40,40,41,41,43,50,40,39,45,43,36,49,44,44,42,43,45,49,41
23,,38,39,42,45,38,43,40,38,41,41,43,50,40,37,49,43,44,38,43,43,43,43,46,49,43
00,,37,39,47,46,37,40,40,37,37,41,43,50,38,44,47,44,46,34,41,45,42,43,45,47,44
01,,36,41,44,47,35,42,41,35,37,41,43,46,37,44,43,43,47,34,41,46,42,45,45,46,43
02,,35,43,41,47,34,43,44,34,34,43,43,46,36,45,45,47,47,37,41,46,43,45,45,47,42
03,,34,45,40,43,33,45,45,33,32,43,42,41,35,45,43,49,43,39,43,48,43,43,46,44,43
04,,33,45,36,42,32,45,47,32,32,46,40,37,34,45,39,50,42,37,41,50,44,45,48,42,44
05,,33,39,37,42,32,46,49,31,32,48,42,39,34,47,38,51,42,45,39,50,45,46,46,40,43
06,,32,37,35,38,30,47,49,30,32,46,41,40,33,47,39,53,38,55,37,52,45,45,43,38,39
07,,32,43,37,44,30,49,51,30,32,46,42,41,33,50,44,53,44,54,41,53,45,46,46,43,43
08,,38,48,40,48,37,50,53,35,32,50,45,46,37,52,47,51,48,55,43,54,46,50,50,48,48
09,,44,52,43,52,43,54,53,41,32,54,47,50,41,55,48,51,52,54,43,54,49,54,54,50,51
10,,49,52,46,54,49,53,53,46,32,55,49,52,45,52,51,50,54,54,46,54,46,55,56,52,52
11,,53,54,49,55,52,57,54,50,36,55,51,52,48,52,52,49,55,54,46,54,47,59,57,54,53
12,,55,54,50,57,55,57,54,53,36,59,52,55,51,51,54,49,57,54,46,54,48,59,57,56,55
13,,58,55,51,58,58,57,56,56,36,61,53,55,53,49,55,49,58,49,48,54,47,59,61,56,56
14,,59,55,50,58,59,58,56,58,37,61,53,55,54,49,56,49,58,54,50,52,48,59,63,57,57
15,,59,55,50,59,59,57,55,59,36,61,53,55,55,48,55,49,59,52,48,50,47,59,61,56,56
